!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
209000000  0.955480456  0.249356136  
210000000  0.975423694  0.164874494  
211000000  0.988114417  0.079207227  
212000000  0.993409872  -0.006979009  
213000000  0.991309106  -0.093005009  
214000000  0.981965542  -0.178404883  
215000000  0.965485811  -0.262812287  
216000000  0.941596568  -0.345497549  
217000000  0.910636783  -0.426238656  
218000000  0.872551501  -0.504069328  
219000000  0.827790022  -0.578565896  
220000000  0.776578248  -0.648889840  
221000000  0.719127953  -0.714566648  
222000000  0.656164587  -0.775087655  
223000000  0.587693453  -0.830057144  
224000000  0.514777839  -0.878729701  
225000000  0.437294900  -0.920770705  
226000000  0.356496274  -0.955808103  
227000000  0.272886902  -0.983696520  
228000000  0.186758861  -1.003805518  
229000000  0.099344932  -1.016394019  
230000000  0.010873721  -1.021029711  
231000000  -0.077475801  -1.017551661  
232000000  -0.165162981  -1.006360650  
233000000  -0.251366198  -0.987200141  
234000000  -0.335615575  -0.960627735  
235000000  -0.416805834  -0.926900566  
236000000  -0.494707614  -0.886164844  
237000000  -0.568449140  -0.838582873  
238000000  -0.637573421  -0.784928858  
239000000  -0.701627254  -0.725709677  
240000000  -0.760224938  -0.661196828  
241000000  -0.812881231  -0.591840327  
242000000  -0.859138906  -0.518111467  
243000000  -0.898789585  -0.440468758  
244000000  -0.931213319  -0.359790444  
245000000  -0.956565976  -0.276451349  
246000000  -0.974252939  -0.191362128  
247000000  -0.984501958  -0.105154812  
248000000  -0.987197399  -0.018722538  
249000000  -0.982355833  0.067418225  
250000000  -0.970089674  0.152658477  
251000000  -0.950179219  0.236595467  
252000000  -0.923086345  0.318410248  
253000000  -0.888835132  0.397371203  
254000000  -0.848091245  0.472989529  
255000000  -0.800917268  0.544593513  
256000000  -0.747486770  0.611720741  
257000000  -0.688873351  0.673839092  
258000000  -0.624827385  0.730520487  
259000000  -0.556426346  0.781353474  
260000000  -0.483547270  0.826152623  
261000000  -0.407537431  0.864020705  
262000000  -0.328486651  0.895344913  
263000000  -0.246982962  0.919617116  
264000000  -0.163730025  0.937026203  
265000000  -0.079489201  0.946984291  
266000000  0.005633851  0.949589193  
267000000  0.090532050  0.944876909  
268000000  0.174879804  0.932646215  
269000000  0.258121997  0.913142622  
270000000  0.339739144  0.886410117  
271000000  0.418825775  0.851969242  
272000000  0.494897544  0.811400712  
273000000  0.567029834  0.763767898  
274000000  0.634969056  0.709437072  
275000000  0.697757661  0.649336994  
276000000  0.755115569  0.583764553  
277000000  0.806198657  0.513011575  
278000000  0.850784540  0.438002765  
279000000  0.888194680  0.359439999  
280000000  0.918588459  0.278019518  
281000000  0.941701531  0.194387227  
282000000  0.957560599  0.109254174  
283000000  0.965832293  0.023314811  
284000000  0.966547847  -0.062988557  
285000000  0.959681749  -0.148992017  
286000000  0.945090950  -0.234123364  
287000000  0.922949553  -0.317694575  
288000000  0.893523514  -0.398853898  
289000000  0.856929123  -0.477262944  
290000000  0.813358903  -0.551869571  
291000000  0.763358474  -0.622499406  
292000000  0.707338750  -0.688327074  
293000000  0.645443738  -0.748924613  
294000000  0.578601122  -0.803702950  
295000000  0.506717801  -0.852401674  
296000000  0.431097776  -0.894114077  
297000000  0.351941258  -0.928877711  
298000000  0.270081609  -0.956430793  
299000000  0.186102018  -0.976633728  
300000000  0.101108894  -0.989049494  
301000000  0.015213174  -0.993993461  
302000000  -0.070579194  -0.990946829  
303000000  -0.155073345  -0.980648339  
304000000  -0.238305464  -0.963017046  
305000000  -0.319414467  -0.938260436  
306000000  -0.397859812  -0.906747103  
307000000  -0.472573370  -0.868638575  
308000000  -0.544034481  -0.824406505  
309000000  -0.611389995  -0.774474025  
310000000  -0.674081683  -0.718943834  
311000000  -0.731755793  -0.658186555  
312000000  -0.783622682  -0.592661917  
313000000  -0.829733074  -0.523072720  
314000000  -0.869537175  -0.449947804  
315000000  -0.902918816  -0.373722255  
316000000  -0.929579973  -0.295164913  
317000000  -0.949561954  -0.214587331  
318000000  -0.962568521  -0.132719532  
319000000  -0.968488991  -0.050222728  
320000000  -0.967352867  0.032786928  
321000000  -0.958894968  0.114982188  
322000000  -0.943410575  0.196227789  
323000000  -0.920867682  0.275791198  
324000000  -0.891596198  0.353032410  
325000000  -0.855920494  0.427416801  
326000000  -0.814085364  0.498301178  
327000000  -0.766428649  0.565353155  
328000000  -0.713327646  0.627828419  
329000000  -0.655185342  0.685613155  
330000000  -0.592213452  0.738414764  
331000000  -0.525072992  0.785636663  
332000000  -0.454132110  0.827147782  
333000000  -0.379766196  0.862395465  
334000000  -0.302548945  0.891380072  
335000000  -0.223048553  0.913441300  
336000000  -0.141387314  0.928695917  
337000000  -0.058502126  0.937412083  
338000000  0.025259940  0.938185632  
339000000  0.109010749  0.932008147  
340000000  0.192375407  0.918252051  
341000000  0.274390280  0.897237957  
342000000  0.354383111  0.868746340  
343000000  0.432069123  0.832956076  
344000000  0.506053329  0.790503323  
345000000  0.576552033  0.741266489  
346000000  0.642164826  0.685491443  
347000000  0.702424705  0.623968899  
348000000  0.756937206  0.556930780  
349000000  0.805064678  0.485494941  
350000000  0.846718192  0.410046667  
351000000  0.881216288  0.331161112  
352000000  0.908755660  0.249584913  
353000000  0.928870082  0.165988773  
354000000  0.941467881  0.081049800  
355000000  0.946247280  -0.004695388  
356000000  0.943493187  -0.090524293  
357000000  0.932981670  -0.175749451  
358000000  0.914642811  -0.259719968  
359000000  0.888714552  -0.341733098  
360000000  0.855430424  -0.420960724  
361000000  0.815207303  -0.496924937  
362000000  0.768102050  -0.568910003  
363000000  0.714669347  -0.636058569  
364000000  0.655300379  -0.698220015  
365000000  0.590531051  -0.754148960  
366000000  0.521105051  -0.804090202  
367000000  0.447686702  -0.847532511  
368000000  0.370803863  -0.883586228  
369000000  0.291137040  -0.912741005  
370000000  0.209448814  -0.934907615  
371000000  0.126253799  -0.948997200  
372000000  0.042396609  -0.956230581  
373000000  -0.041009326  -0.955611348  
374000000  -0.123838931  -0.947606981  
375000000  -0.205725983  -0.932859063  
376000000  -0.285465151  -0.911100566  
377000000  -0.363152504  -0.882521629  
378000000  -0.437791586  -0.847426474  
379000000  -0.508980751  -0.806186557  
380000000  -0.576187968  -0.758919001  
381000000  -0.639004350  -0.705970645  
382000000  -0.696900487  -0.647863984  
383000000  -0.749446571  -0.585039079  
384000000  -0.796119213  -0.518044651  
385000000  -0.836685479  -0.447135836  
386000000  -0.870926380  -0.373203337  
387000000  -0.898595631  -0.296653122  
388000000  -0.919644415  -0.217939153  
389000000  -0.933668375  -0.137947038  
390000000  -0.940729976  -0.056973357  
391000000  -0.940574884  0.024075573  
392000000  -0.933671117  0.104560114  
393000000  -0.919834077  0.184227556  
394000000  -0.899242282  0.262273699  
395000000  -0.872110784  0.338081747  
396000000  -0.838670909  0.411369354  
397000000  -0.799130201  0.481717765  
398000000  -0.753574729  0.548075974  
399000000  -0.702627122  0.610336006  
400000000  -0.646257937  0.668303788  
401000000  -0.585329831  0.721074522  
402000000  -0.519968271  0.768542647  
403000000  -0.450517058  0.810089290  
404000000  -0.377584726  0.845742047  
405000000  -0.301828772  0.875164688  
406000000  -0.223389819  0.897659063  
407000000  -0.143137708  0.913323462  
408000000  -0.061717730  0.921840787  
409000000  0.020447657  0.923039019  
410000000  0.102216944  0.917308033  
411000000  0.183506086  0.903993368  
412000000  0.263333201  0.883786738  
413000000  0.341305435  0.856525064  
414000000  0.416526824  0.822214365  
415000000  0.488633066  0.781250358  
416000000  0.556648791  0.734200239  
417000000  0.620339751  0.681099534  
418000000  0.678985953  0.622887433  
419000000  0.732238829  0.559521675  
420000000  0.779847264  0.491628259  
421000000  0.821269155  0.419971049  
422000000  0.856217563  0.344928801  
423000000  0.884693384  0.267158031  
424000000  0.906328499  0.187174469  
425000000  0.920624614  0.105470762  
426000000  0.927730978  0.022845332  
427000000  0.927455604  -0.060264319  
428000000  0.919754386  -0.143138424  
429000000  0.904552519  -0.225022808  
430000000  0.882105350  -0.305268675  
431000000  0.852209151  -0.383343190  
432000000  0.815385580  -0.458173126  
433000000  0.771888673  -0.529435456  
434000000  0.722353935  -0.596436501  
435000000  0.666867375  -0.658380926  
436000000  0.606143951  -0.714862585  
437000000  0.540714264  -0.765801072  
438000000  0.471040845  -0.810365438  
439000000  0.397911996  -0.848839998  
440000000  0.322084814  -0.880614161  
441000000  0.243572086  -0.904979527  
442000000  0.163599521  -0.922762871  
443000000  0.082526915  -0.933358788  
444000000  0.000844565  -0.936541200  
445000000  -0.080192566  -0.933050513  
446000000  -0.160974011  -0.922296464  
447000000  -0.240218073  -0.904763937  
448000000  -0.317723811  -0.880346537  
449000000  -0.392483801  -0.848986745  
450000000  -0.464278370  -0.811161578  
451000000  -0.532294989  -0.767697811  
452000000  -0.596203744  -0.718146861  
453000000  -0.655369699  -0.663371921  
454000000  -0.709579706  -0.603923202  
455000000  -0.758262157  -0.539905012  
456000000  -0.801196933  -0.471999258  
457000000  -0.837922871  -0.400644302  
458000000  -0.868422091  -0.326431781  
459000000  -0.892082036  -0.250108421  
460000000  -0.909080148  -0.171961442  
461000000  -0.919354796  -0.092716508  
462000000  -0.922664464  -0.013058780  
463000000  -0.919152617  0.066647895  
464000000  -0.908688545  0.145697668  
465000000  -0.891749144  0.223602355  
466000000  -0.867818296  0.299775451  
467000000  -0.837641060  0.373530954  
468000000  -0.801056504  0.444299251  
469000000  -0.758688271  0.511713028  
470000000  -0.710789084  0.575264215  
471000000  -0.657212675  0.634344637  
472000000  -0.599011064  0.688966513  
473000000  -0.536144614  0.738174498  
474000000  -0.469461411  0.781691968  
475000000  -0.399122149  0.819483399  
476000000  -0.325319707  0.851010025  
477000000  -0.249442503  0.876275718  
478000000  -0.171427652  0.894618750  
479000000  -0.091869079  0.906081676  
480000000  -0.011325822  0.910849035  
481000000  0.069287501  0.908207655  
482000000  0.149788201  0.898554683  
483000000  0.229201555  0.881437719  
484000000  0.306571364  0.857817471  
485000000  0.382152677  0.827001393  
486000000  0.454469323  0.789636135  
487000000  0.523287833  0.746050954  
488000000  0.587942183  0.696456194  
489000000  0.648102522  0.641533077  
490000000  0.703362465  0.581336558  
491000000  0.753063440  0.516699314  
492000000  0.796915591  0.447803050  
493000000  0.834828079  0.375456870  
494000000  0.866302252  0.299925625  
495000000  0.890762031  0.221780419  
496000000  0.908239782  0.141802907  
497000000  0.918642044  0.060639221  
498000000  0.921671987  -0.021120401  
499000000  0.917485118  -0.102962404  
500000000  0.906033874  -0.184268817  
501000000  0.887261868  -0.264023989  
502000000  0.861598551  -0.341759831  
503000000  0.829088211  -0.416935354  
504000000  0.789956033  -0.488731027  
505000000  0.744532168  -0.556445956  
506000000  0.693356037  -0.619929790  
507000000  0.636845469  -0.678396940  
508000000  0.575833976  -0.731561005  
509000000  0.510100842  -0.779292345  
510000000  0.440711468  -0.820853114  
511000000  0.368274450  -0.856247783  
512000000  0.292926192  -0.885060132  
513000000  0.215561837  -0.907003880  
514000000  0.136495814  -0.922207713  
515000000  0.056600679  -0.929982305  
516000000  -0.023735642  -0.931261659  
517000000  -0.103747927  -0.925330520  
518000000  -0.182764813  -0.912531197  
519000000  -0.260454804  -0.892836988  
520000000  -0.336018175  -0.866228640  
521000000  -0.409103364  -0.833520532  
522000000  -0.478763640  -0.794610262  
523000000  -0.545202971  -0.749455333  
524000000  -0.607216001  -0.698847413  
525000000  -0.664370835  -0.643161535  
526000000  -0.716336429  -0.582586169  
527000000  -0.762736797  -0.517753243  
528000000  -0.803153098  -0.449197233  
529000000  -0.837140679  -0.377182662  
530000000  -0.864918470  -0.302554607  
531000000  -0.886039972  -0.225801140  
532000000  -0.900110483  -0.147558808  
533000000  -0.907289922  -0.068360172  
534000000  -0.907516539  0.011064320  
535000000  -0.900741160  0.090492554  
536000000  -0.887047946  0.168968037  
537000000  -0.866346955  0.246098280  
538000000  -0.839116633  0.321214139  
539000000  -0.804979324  0.393692613  
540000000  -0.764672816  0.463004023  
541000000  -0.718379080  0.528732717  
542000000  -0.666244745  0.590115070  
543000000  -0.608921587  0.646660745  
544000000  -0.546410143  0.698014915  
545000000  -0.479450613  0.743558049  
546000000  -0.408749521  0.783208907  
547000000  -0.334315836  0.816197872  
548000000  -0.257100880  0.842302203  
549000000  -0.177641407  0.861281514  
550000000  -0.096870229  0.872797310  
551000000  -0.014794878  0.877230704  
552000000  0.066879995  0.873797774  
553000000  0.148023650  0.863166332  
554000000  0.227600962  0.845055223  
555000000  0.305379957  0.819639027  
556000000  0.380854964  0.787368298  
557000000  0.452593952  0.748308837  
558000000  0.520711899  0.703059018  
559000000  0.584083080  0.651768208  
560000000  0.642787695  0.594933212  
561000000  0.695955694  0.533285916  
562000000  0.743320107  0.466798246  
563000000  0.784789205  0.396416247  
564000000  0.819713891  0.322563320  
565000000  0.847788990  0.245712683  
566000000  0.868675351  0.166646764  
567000000  0.881474555  0.085808076  
568000000  0.888429046  0.004653702  
569000000  0.887098849  -0.076782718  
570000000  0.878218830  -0.157620370  
571000000  0.862300873  -0.237291619  
572000000  0.839038789  -0.314923912  
573000000  0.809066057  -0.389924556  
574000000  0.772681892  -0.461727887  
575000000  0.729907632  -0.529670119  
576000000  0.681672037  -0.593286514  
577000000  0.627864957  -0.652333736  
578000000  0.569340587  -0.706309617  
579000000  0.506296813  -0.755044222  
580000000  0.439388901  -0.797572196  
581000000  0.369374782  -0.834227979  
582000000  0.296358883  -0.864212155  
583000000  0.221322641  -0.887897849  
584000000  0.144383758  -0.904836237  
585000000  0.066387728  -0.915070713  
586000000  -0.012028148  -0.918416560  
587000000  -0.090277478  -0.914987087  
588000000  -0.168130487  -0.904794931  
589000000  -0.244365782  -0.887778521  
590000000  -0.319096297  -0.864699423  
591000000  -0.391392976  -0.835013688  
592000000  -0.461002976  -0.799104393  
593000000  -0.527186632  -0.757627130  
594000000  -0.589255393  -0.710323632  
595000000  -0.647041023  -0.657695472  
596000000  -0.699753225  -0.600479782  
597000000  -0.747203887  -0.539088368  
598000000  -0.789175808  -0.473824888  
599000000  -0.825126588  -0.405081540  
600000000  -0.855125427  -0.333561808  
601000000  -0.878723562  -0.259737402  
602000000  -0.895799577  -0.184037179  
603000000  -0.906347334  -0.107115500  
604000000  -0.910266042  -0.029463334  
605000000  -0.907395124  0.048608545  
606000000  -0.897916794  0.126328155  
607000000  -0.881515205  0.203252017  
608000000  -0.858575642  0.278686106  
609000000  -0.828845978  0.351945847  
610000000  -0.792779148  0.422629982  
611000000  -0.750625432  0.489796788  
612000000  -0.702475071  0.553251088  
613000000  -0.648786485  0.612416983  
614000000  -0.589863062  0.666545331  
615000000  -0.525980949  0.715087652  
616000000  -0.457991570  0.758038223  
617000000  -0.386120588  0.794728696  
618000000  -0.310956866  0.824982643  
619000000  -0.232985348  0.848046482  
620000000  -0.153100371  0.864375532  
621000000  -0.071818560  0.872831285  
622000000  0.009883077  0.874411583  
623000000  0.091735385  0.868058085  
624000000  0.172632262  0.854482830  
625000000  0.251934409  0.833398581  
626000000  0.329355657  0.805129468  
627000000  0.403712928  0.769825280  
628000000  0.474742562  0.727956951  
629000000  0.541373253  0.679318547  
630000000  0.603405058  0.624972522  
631000000  0.660031617  0.565099716  
632000000  0.711025953  0.500374079  
633000000  0.755906582  0.430742294  
634000000  0.794311464  0.357268214  
635000000  0.825626910  0.280575812  
636000000  0.849746943  0.201311231  
637000000  0.866427302  0.120220214  
638000000  0.875538409  0.038198292  
639000000  0.876825690  -0.044142790  
640000000  0.870636225  -0.126043856  
641000000  0.856945574  -0.206899434  
642000000  0.836096764  -0.285749972  
643000000  0.808024704  -0.362229735  
644000000  0.773552418  -0.435519665  
645000000  0.732350290  -0.505054951  
646000000  0.685423017  -0.570270300  
647000000  0.632946908  -0.630879104  
648000000  0.575693846  -0.686279655  
649000000  0.513734460  -0.736306548  
650000000  0.448075652  -0.780232131  
651000000  0.378769934  -0.818106651  
652000000  0.306658059  -0.849632442  
653000000  0.232289255  -0.874714315  
654000000  0.156347051  -0.893110394  
655000000  0.079383135  -0.904784799  
656000000  0.001745180  -0.909576774  
657000000  -0.075876474  -0.907768488  
658000000  -0.152175963  -0.899374306  
659000000  -0.228045300  -0.884537876  
660000000  -0.301870525  -0.863197505  
661000000  -0.373249620  -0.835853875  
662000000  -0.441923231  -0.802495003  
663000000  -0.507431328  -0.763701797  
664000000  -0.569108129  -0.719456851  
665000000  -0.626688063  -0.670248508  
666000000  -0.679758132  -0.616658509  
667000000  -0.728111744  -0.558645427  
668000000  -0.771170676  -0.497105479  
669000000  -0.808869302  -0.432210147  
670000000  -0.841049552  -0.364415050  
671000000  -0.867310524  -0.294104934  
672000000  -0.887655020  -0.221733570  
673000000  -0.901913404  -0.147913784  
674000000  -0.909794569  -0.073010594  
675000000  -0.911593199  0.002481235  
676000000  -0.906969070  0.077990599  
677000000  -0.895948231  0.152833641  
678000000  -0.878456950  0.226965338  
679000000  -0.855020940  0.299212217  
680000000  -0.825305402  0.369515061  
681000000  -0.789704144  0.437113404  
682000000  -0.748378754  0.501680553  
683000000  -0.701472163  0.562317193  
684000000  -0.649135530  0.618977010  
685000000  -0.592272937  0.670968473  
686000000  -0.530603826  0.718310893  
687000000  -0.464819968  0.760083437  
688000000  -0.395449907  0.796500683  
689000000  -0.322395205  0.826601446  
690000000  -0.246944249  0.850117624  
691000000  -0.169107929  0.867095470  
692000000  -0.090016820  0.876956582  
693000000  -0.010270937  0.880010486  
694000000  0.070112742  0.875323057  
695000000  0.149934247  0.863924026  
696000000  0.228342742  0.845174253  
697000000  0.305355966  0.819104433  
698000000  0.379482806  0.786374927  
699000000  0.451083869  0.746520400  
700000000  0.518318236  0.700253069  
701000000  0.581436932  0.647982895  
702000000  0.639572740  0.589786172  
703000000  0.692004204  0.526522756  
704000000  0.738730013  0.458490431  
705000000  0.778673947  0.386197925  
706000000  0.811926484  0.310508221  
707000000  0.838001609  0.231791154  
708000000  0.856483698  0.151270866  
709000000  0.867683589  0.069239937  
710000000  0.870947361  -0.013301166  
711000000  0.866664052  -0.095560543  
712000000  0.854960263  -0.177003041  
713000000  0.835372031  -0.256626576  
714000000  0.808881104  -0.334006160  
715000000  0.775255978  -0.408396721  
716000000  0.734830260  -0.479071468  
717000000  0.688586652  -0.545600057  
718000000  0.636272669  -0.607343495  
719000000  0.579044759  -0.663725793  
720000000  0.516942739  -0.714606166  
721000000  0.450667173  -0.759390652  
722000000  0.381168127  -0.797861755  
723000000  0.308303624  -0.829730630  
724000000  0.233344167  -0.854900360  
725000000  0.156777322  -0.873453319  
726000000  0.079054005  -0.885264337  
727000000  0.001237598  -0.889534414  
728000000  -0.076464854  -0.887870491  
729000000  -0.152956888  -0.878948808  
730000000  -0.228227064  -0.863579035  
731000000  -0.301730841  -0.841734409  
732000000  -0.372572869  -0.813744903  
733000000  -0.440655828  -0.780024886  
734000000  -0.505009770  -0.740711927  
735000000  -0.565824151  -0.696389914  
736000000  -0.622440100  -0.647283971  
737000000  -0.674391448  -0.593563080  
738000000  -0.721330822  -0.536085427  
739000000  -0.763233960  -0.474644542  
740000000  -0.799691081  -0.410077155  
741000000  -0.830778956  -0.342920959  
742000000  -0.855970919  -0.273269892  
743000000  -0.875210643  -0.202221781  
744000000  -0.888717949  -0.129493460  
745000000  -0.895805657  -0.056266896  
746000000  -0.896883905  0.017307058  
747000000  -0.891921461  0.090906262  
748000000  -0.880732596  0.163754478  
749000000  -0.863742948  0.235541239  
750000000  -0.840778112  0.305835903  
751000000  -0.811928153  0.373531610  
752000000  -0.777647793  0.439335883  
753000000  -0.737489045  0.501477003  
754000000  -0.692425191  0.560649455  
755000000  -0.642213762  0.615988731  
756000000  -0.587210059  0.667070210  
757000000  -0.528073490  0.713610411  
758000000  -0.464745462  0.755355954  
759000000  -0.398091555  0.791400135  
760000000  -0.328442305  0.821889699  
761000000  -0.255928040  0.846231639  
762000000  -0.181440935  0.864232123  
763000000  -0.105318174  0.875895083  
764000000  -0.028068319  0.880781114  
765000000  0.049535405  0.879224777  
766000000  0.127014980  0.870488942  
767000000  0.203648031  0.854993582  
768000000  0.278742343  0.832405746  
