!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
181000000  -0.980241477  0.390006304  
182000000  -0.938768387  0.475130409  
183000000  -0.889875233  0.556163967  
184000000  -0.834187686  0.632028997  
185000000  -0.772141457  0.702656388  
186000000  -0.704380095  0.767189741  
187000000  -0.631674349  0.825384557  
188000000  -0.554301262  0.876612842  
189000000  -0.473206908  0.920843840  
190000000  -0.388890505  0.957682967  
191000000  -0.302022129  0.986887932  
192000000  -0.213236526  1.008871078  
193000000  -0.122772686  1.022946954  
194000000  -0.031663250  1.028813839  
195000000  0.059352793  1.027242303  
196000000  0.149857074  1.017470002  
197000000  0.238355041  1.000231743  
198000000  0.325138777  0.975751698  
199000000  0.409231573  0.943944275  
200000000  0.490513861  0.905203581  
201000000  0.567934990  0.859911859  
202000000  0.641667545  0.808093905  
203000000  0.710756421  0.750139415  
204000000  0.774790764  0.686176836  
205000000  0.833418667  0.616860092  
206000000  0.886101007  0.542145729  
207000000  0.931923151  0.462875843  
208000000  0.970746398  0.379590690  
209000000  1.002045035  0.293136805  
210000000  1.025702119  0.204459503  
211000000  1.041480899  0.114108264  
212000000  1.049490571  0.023144692  
213000000  1.049819946  -0.067839414  
214000000  1.042458534  -0.158380523  
215000000  1.027280807  -0.248111069  
216000000  1.004546642  -0.336184114  
217000000  0.974223614  -0.422152847  
218000000  0.936379671  -0.505647540  
219000000  0.891352832  -0.585384309  
220000000  0.839269042  -0.661395252  
221000000  0.780736327  -0.732456982  
222000000  0.716152191  -0.798301697  
223000000  0.645468950  -0.858275294  
224000000  0.569857478  -0.911979318  
225000000  0.489597976  -0.958613575  
226000000  0.405277222  -0.998157978  
227000000  0.317380041  -1.030080795  
228000000  0.227323100  -1.054081798  
229000000  0.135086238  -1.070172191  
230000000  0.041792024  -1.077772617  
231000000  -0.051615495  -1.076861024  
232000000  -0.144546002  -1.067720056  
233000000  -0.236380607  -1.050275922  
234000000  -0.326224059  -1.024547815  
235000000  -0.413123429  -0.991169453  
236000000  -0.496672213  -0.950468898  
237000000  -0.576164722  -0.902427316  
238000000  -0.650727987  -0.847960591  
239000000  -0.720220387  -0.787227035  
240000000  -0.784249187  -0.720736921  
241000000  -0.841729879  -0.649233460  
242000000  -0.892963231  -0.572690427  
243000000  -0.936911643  -0.491927475  
244000000  -0.973862469  -0.407664597  
245000000  -1.003082395  -0.320477724  
246000000  -1.024392724  -0.231241181  
247000000  -1.037895799  -0.140473902  
248000000  -1.043337584  -0.049209725  
249000000  -1.040800452  0.041978929  
250000000  -1.030334234  0.132523894  
251000000  -1.012090325  0.221707627  
252000000  -0.986024857  0.308924615  
253000000  -0.952272594  0.393427044  
254000000  -0.911387563  0.474590570  
255000000  -0.863817155  0.551543713  
256000000  -0.809764504  0.624263287  
257000000  -0.749489486  0.691740930  
258000000  -0.683781624  0.753479421  
259000000  -0.612813890  0.809466541  
260000000  -0.537711501  0.858921885  
261000000  -0.458358377  0.901217937  
262000000  -0.375802755  0.936990798  
263000000  -0.290731698  0.965013087  
264000000  -0.203638405  0.986023068  
265000000  -0.114670366  0.999253154  
266000000  -0.024988394  1.004552126  
267000000  0.064683788  1.002416134  
268000000  0.153964311  0.992240608  
269000000  0.242343858  0.974295318  
270000000  0.329009056  0.948684871  
271000000  0.415209234  0.915822744  
272000000  0.495242447  0.874892056  
273000000  0.572974324  0.827003002  
274000000  0.646369696  0.772048175  
275000000  0.714831352  0.710978866  
276000000  0.777461052  0.643592417  
277000000  0.833757162  0.571014822  
278000000  0.883402884  0.493427426  
279000000  0.925668597  0.411595315  
280000000  0.960612595  0.326666683  
281000000  0.987830877  0.239175916  
282000000  1.007319450  0.149745658  
283000000  1.018999815  0.059218735  
284000000  1.022649884  -0.031778209  
285000000  1.018435359  -0.122778609  
286000000  1.006178379  -0.213004291  
287000000  0.985732794  -0.301909119  
288000000  0.957544327  -0.388788491  
289000000  0.921630025  -0.472733229  
290000000  0.878230751  -0.553168952  
291000000  0.828038573  -0.629518569  
292000000  0.771266520  -0.700999200  
293000000  0.707907200  -0.767121255  
294000000  0.639207423  -0.827161849  
295000000  0.565281212  -0.881049156  
296000000  0.486884505  -0.927913189  
297000000  0.404401481  -0.967570424  
298000000  0.318942338  -0.999571860  
299000000  0.230876788  -1.023658752  
300000000  0.141156018  -1.039741874  
301000000  0.050649282  -1.047763705  
302000000  -0.039744209  -1.047438383  
303000000  -0.129590675  -1.039453983  
304000000  -0.218394592  -1.023830175  
305000000  -0.304911554  -1.000190735  
306000000  -0.388666987  -0.969460607  
307000000  -0.469381630  -0.931641817  
308000000  -0.545992315  -0.887463927  
309000000  -0.618885934  -0.836560667  
310000000  -0.686625957  -0.780058146  
