!Trace Data File
!Measurement: Smith Chart
!Data Points: 4000
#Freq/Hz  Real  Image
408000000  0.110212289  0.974979937  
409000000  0.196977288  0.960767865  
410000000  0.282155901  0.938914478  
411000000  0.365736693  0.909591436  
412000000  0.446334392  0.872723341  
413000000  0.523140907  0.829159796  
414000000  0.595914364  0.778476596  
415000000  0.663878679  0.721621931  
416000000  0.726365983  0.658815920  
417000000  0.783151567  0.590585828  
418000000  0.833710134  0.517833889  
419000000  0.877564430  0.440735102  
420000000  0.914536834  0.360030353  
421000000  0.944349945  0.276587635  
422000000  0.966675520  0.190682337  
423000000  0.981561720  0.103017546  
424000000  0.988398850  0.014368312  
425000000  0.987307429  -0.074592397  
426000000  0.978208482  -0.163201779  
427000000  0.961028576  -0.250914216  
428000000  0.936021209  -0.336720198  
429000000  0.903012872  -0.419911414  
430000000  0.862469077  -0.499762535  
431000000  0.814954281  -0.575650156  
432000000  0.760600209  -0.646742523  
433000000  0.700291038  -0.712499022  
434000000  0.633920908  -0.772448719  
435000000  0.562625110  -0.825628102  
436000000  0.487078458  -0.872543156  
437000000  0.407831192  -0.912284076  
438000000  0.325455785  -0.944669604  
439000000  0.240588307  -0.969527364  
440000000  0.154579088  -0.986699581  
441000000  0.067114778  -0.996296346  
442000000  -0.020541860  -0.998139560  
443000000  -0.107780807  -0.991846740  
444000000  -0.194001541  -0.978355169  
445000000  -0.278585911  -0.957508504  
446000000  -0.360935390  -0.929142952  
447000000  -0.440622032  -0.893513441  
448000000  -0.516706109  -0.851081133  
449000000  -0.588554144  -0.802605927  
450000000  -0.655653834  -0.747427642  
451000000  -0.717672706  -0.686932862  
452000000  -0.773881853  -0.621406674  
453000000  -0.824202538  -0.551007867  
454000000  -0.867906988  -0.476722300  
455000000  -0.904802263  -0.398956984  
456000000  -0.934859216  -0.318449616  
457000000  -0.957888842  -0.235608518  
458000000  -0.973391056  -0.151086032  
459000000  -0.981654286  -0.065753989  
460000000  -0.982185006  0.020003084  
461000000  -0.975414097  0.105306163  
462000000  -0.961414635  0.189755544  
463000000  -0.940048158  0.272674650  
464000000  -0.911581635  0.353526413  
465000000  -0.875783026  0.431448728  
466000000  -0.833912909  0.505999148  
467000000  -0.785450459  0.576732516  
468000000  -0.731086671  0.642783225  
469000000  -0.671076834  0.704192519  
470000000  -0.605970204  0.760322630  
471000000  -0.536314130  0.810527027  
472000000  -0.462417662  0.854799986  
473000000  -0.384721905  0.891856611  
